node_id,is_accused,is_witness,gender_female,gender_male,gender_unknown,in_degree,out_degree
"B 3323 no 3; witch 027, la Grande Marye, veuve Didier Sotterel, de Leintrey",1,0,0,0,1,13,0
Marguitte femme Colas Andreu de Brehimont,0,1,0,0,1,0,1
Nicolas Midon vigneron de Ville en Vermois,0,1,0,0,1,0,1
"B 8959 no 1; witch 321, Barbon femme Nicolas Moictrier, de Saint Nicolas",1,0,0,0,1,36,0
Mongeon Grand Ferry,0,1,0,0,1,0,1
"B 8680 no 6; witch 176, Claude Tendon de Saulcy",1,0,0,0,1,17,0
Demenge Barbonnille le vieux,0,1,0,0,1,0,1
Pierre Grosmaire,0,1,0,0,1,0,1
Zabey femme Remy Grand Demenge,0,1,0,0,1,0,1
Paulus Loys de Repas,0,1,0,0,1,0,1
Zabey femme a Demenge Pierson de Domjevin,0,1,0,0,1,0,1
Jean de la Court de Raon,0,1,0,0,1,0,1
"B 8719 no 3; witch 292, Dion veuve Jean Remy de Raon",1,0,0,0,1,24,0
Simon Duxel le jeune boulangier de St Nicolas,0,1,0,0,1,0,1
"B 8986 no 1; witch 329, Jeanne Petiotte veuve Pierre Maulgrais de St Nicolas",1,0,0,0,1,14,0
Mathieu Trompette,0,1,0,0,1,0,1
Jean Colin le vieu,0,1,0,0,1,0,1
Jean Mengin de La Bolle,0,1,0,0,1,0,1
Claudette veuve Demenge le Marchal de Combrimont,0,1,0,0,1,0,1
"B 8675 no 2; witch 155, Jehennon Napuel, veuve Demenge Mourel de",1,0,0,0,1,7,0
Mengeatte femme du precedent,0,1,0,0,1,0,3
Claudon des Clochettes,0,1,0,0,1,0,1
"B 8939 ; witch 316, Claudon Charniere, femme François Picquet, de St. Nicolas-de-",1,0,0,0,1,13,0
Catherine fille de Claudon Mihiel,0,1,0,0,1,0,1
Jean Thouvelin de Docelles,0,1,0,0,1,0,1
"B 3789 no 1; witch 058, Fleuratte femme Jean Maurice, de Docelles",1,0,0,0,1,14,0
Colas Charier,0,1,0,0,1,0,1
"B 8691 no 12; witch 223, Mongeatte femme Thoussainct de Leuce, de la Neuveille-",1,0,0,0,1,33,0
Witch 185,0,1,0,0,1,0,1
"B 8682 no 7; witch 185, Agathe femme Colas Jobay du Faing",1,0,0,0,1,16,0
Mre Germain Haut Germain,0,1,0,0,1,0,1
"B 3323 no 4; witch 028, Marguerite Jobarde, veuve Demenge Vaultrin, de Leintrey",1,0,0,0,1,10,0
Honneste homme Nicolas Grillat,0,1,0,0,1,0,1
Demenge Henriot,0,1,0,0,1,0,1
"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",1,0,0,0,1,23,0
Claudon Piernille,0,1,0,0,1,0,2
"B 8677 no 12; witch 166, Mongeatte veuve Jacques de la Woeuvre, de St Blaise",1,0,0,0,1,28,0
Estienne Cherrier dit le jeune Estienne,0,1,0,0,1,0,1
Claudon Jean Mengeotte jeune fils de Gondrexon,0,1,0,0,1,0,1
Le maire Conradt,0,1,0,0,1,0,1
"B 5327 no 2; witch 097, Odile femme Martin Claude, d'Assenoncourt",1,0,0,0,1,12,0
Didier Thiery of Moyemont,0,1,0,0,1,0,1
Jean Chrestien,0,1,0,0,1,0,1
Mengeotte Jean Bauldomin,0,1,0,0,1,0,1
"Jennon femme Demenge des Boeufs
Some 4 years before accused had a quarrel at the",0,1,0,0,1,0,1
"B 8704 no 2. Witch 252: Georgeatte femme Demenge Jean Chopat, of La Neuveville-",1,0,0,0,1,13,0
Chretienne veuve Colas Hachon,0,1,0,0,1,0,1
"B 3365 no 4; witch 054, Noel Raimbault de Reillon",1,0,0,0,1,14,0
Demenge de Nohegny,0,1,0,0,1,0,2
Claudin Didillot laboureur de St. Prancher,0,1,0,0,1,0,1
Claude Vincent,0,1,0,0,1,0,1
Colas Thoussainct de Gerbeviller,0,1,0,0,1,0,1
Catherine femme a Laurent Forestier alias Gregoire,0,1,0,0,1,0,1
Colas Jean Simonin de Moyemont,0,1,0,0,1,0,1
Claudon fils Vincent Choffel,0,1,0,0,1,0,1
Colas Colin Demenge Ganay,0,1,0,0,1,0,1
"B 8667 No 4 Witch 142, Mengette Estienne",1,0,0,0,1,16,0
Demenge Colas Gaixotte,0,1,0,0,1,0,1
"(Unknown witness)
Knew nothing of Colas.",0,1,0,0,1,0,1
Claudon Gasel,0,1,0,0,1,0,1
Jean Thomassin,0,1,0,0,1,0,1
Claudon femme de Vincent Badel de la Neufville,0,1,0,0,1,0,1
"B 4500 no 2 Witch 084, Margueritte Gallier, Hanriotte des Boeufs, Claudin Clerget,",1,0,0,0,1,24,0
Catherine fille Didier Housson,0,1,0,0,1,0,1
Didiere femme Pierre Roussel,0,1,0,0,1,0,1
"B 4576; witch 089, Jeanne veuve Mansuy Magnien, de Neufchâteau",1,0,0,0,1,6,0
Colas Ferry,0,1,0,0,1,0,1
"B 8684 no 11; witch 198, Jean Thierion le vieux de Brehimont",1,0,0,0,1,12,0
Didion femme Jean Esclaire,0,1,0,0,1,0,1
Le maire Demenge Bourlier,0,1,0,0,1,0,1
"B 7134 no 3; witch 114, Annon Bourguignotte, femme Didier Galay, de Bettoncourt",1,0,0,0,1,14,0
Mengin Cuysenier,0,1,0,0,1,0,1
Annon femme Didier Parmentier de Bathelemont,0,1,0,0,1,0,1
Collatte femme Colin des Gottes de Braçoncel,0,1,0,0,1,0,1
Catherine femme Jacques Bastien cuysenier,0,1,0,0,1,0,1
"B 8941 no 2. Witch 318; Jaulne veuve Nicolas Vincent, de St Nicolas",1,0,0,0,1,10,0
Francois Marlier tisserand a Saint Dié,0,1,0,0,1,0,1
"B 8712 no 3; witch 274, Mengeatte femme Jean Frampart de Saint Dié",1,0,0,0,1,10,0
Claude Louis vigneron de Condé,0,1,0,0,1,0,1
Jean Michelet,0,1,0,0,1,0,1
Benoiste femme Didier Bruant,0,1,0,0,1,0,1
Didier Martin dit Saulnier,0,1,0,0,1,0,1
"B 2211 no 1; witch 011, Margueritte femme Jean Estienne, d'Amance",1,0,0,0,1,17,0
Jeannon femme Blaison Jeantaire,0,1,0,0,1,0,1
Mongeon femme de Demenge de But tabellion de Charmes,0,1,0,0,1,0,1
"B 4094 no 2 Witch 074, La Grande Lucye",1,0,0,0,1,11,0
Francois Mareschal d'Entre-deux-Eaux,0,1,0,0,1,0,1
"Witch 161; B8677 no 7, Claudatte veuve Estienne Jean Saulcy, d’Entre-deux-Eaux",1,0,0,0,1,13,0
Marguitte femme Jacot Hidoult George,0,1,0,0,1,0,1
"B 8687 no 1; witch 199, Mengeotte femme Jacot Blaise, du Viel Marché",1,0,0,0,1,9,0
Catherine femme Demenge Vian cordonnier,0,1,0,0,1,0,1
Jennon femme Jean Grand Didier,0,1,0,0,1,0,1
Catherine fille feu Michiel Petit Michiel,0,1,0,0,1,0,1
"B 8721 no 1. Witch 293, Dieudonnée femme Toussaint Jalley de Mazelay, 20 March -",1,0,0,0,1,20,0
"Didier ?
Reputation only.
(4) Le maire Bastien Fourney",0,1,0,0,1,0,1
Nicolas Masson,0,1,0,0,1,0,1
Humbert Berton de Dignonville,0,1,0,0,1,0,1
Anthoine Epvre de Bathelemont,0,1,0,0,1,0,1
Claudatte femme Colas Noel de Moyenmoutier,0,1,0,0,1,0,1
Jeandon Bassat de Belmont,0,1,0,0,1,0,1
Barbe veuve Mathieu la Breuche,0,1,0,0,1,0,1
"B 2583 no 2; witch 016, Remiere veuve Bastien Clement Beustal, du Thillot",1,0,0,0,1,9,0
Didier Marsellot laboureur de St. Prancher,0,1,0,0,1,0,1
Antoine Binaud d'Aidoile,0,1,0,0,1,0,1
Claude femme de Nicodemus Utchin,0,1,0,0,1,0,1
Demenge Biennon de Dompierre,0,1,0,0,1,0,1
Mengeotte femme Demenge Fournier,0,1,0,0,1,0,1
"B 3335 no 3; witch 045, Babillon Cherier de Blamont",1,0,0,0,1,11,0
Demenge Caille alias Fanel,0,1,0,0,1,0,1
Jean des Boeufs de la Neuveville,0,1,0,0,1,0,1
"Witch 282; B 8715 no 5, Fleuratte femme Bastien des Boeufs, de la Neuveville-les-",1,0,0,0,1,9,0
Humbert le Grand Adam du Ban le Duc,0,1,0,0,1,0,1
Bastienne femme Gerard Toussains de Bathelemont,0,1,0,0,1,0,1
Claudon Simonin,0,1,0,0,1,0,1
B 8721 no 2. Witch 294; Jean Perrin de Giriviller,1,0,0,0,1,17,0
Marguitte femme a Jean Demenge Valentin d'Aulbripaire,0,1,0,0,1,0,1
Sebille femme Idoult le Parmentier,0,1,0,0,1,0,1
Nicolas Claudon Lamblat,0,1,0,0,1,0,1
"B 8682 no 1; witch 179, Barbelline femme Holbin le Jalley, des Trois Maisons",1,0,0,0,1,8,0
Demenge Grand Prey maire,0,1,0,0,1,0,1
Jeanne femme Nicolas Estienne de Bathelemont,0,1,0,0,1,0,1
Thoussaince femme Demenge Claude Jean le Maire,0,1,0,0,1,0,1
"B 8682 no 2; witch 180, Marie Alexey femme Jean Chastellain, de Colroy",1,0,0,0,1,17,0
Jehenne femme Jean Gerard,0,1,0,0,1,0,1
Bastienne veuve Claude Charton,0,1,0,0,1,0,1
Belatte femme Michel Barbellin de Bathelemont,0,1,0,0,1,0,1
Jennon femme Jean Mongeot de Domjevin,0,1,0,0,1,0,1
Jean Jennat,0,1,0,0,1,0,1
Nicolas Mariotte,0,1,0,0,1,0,1
"B 3365 no 3; witch 053, Jean Febuay de Reillon",1,0,0,0,1,14,0
Annel femme Henry Mulnier de Domjevin,0,1,0,0,1,0,1
Polline veuve Jean le Maire,0,1,0,0,1,0,1
"Vosges G 707 no 1; Witch 336, Jean Lallemand de St Lyenard",1,0,0,0,1,29,0
Didier Claudon Noel,0,1,0,0,1,0,2
"B 8707 no 5; witch 257, Jennon la Mouratte, femme Bertremin de Laval, de",1,0,0,0,1,18,0
"B 8707 no 8; witch 260, Jennon veuve Colas Ydoulx, de Nompatelize",1,0,0,0,1,14,0
Didier Thierry,0,1,0,0,1,0,1
Nicolas Jean Martin,0,1,0,0,1,0,2
"B 8677 no 11; witch 165, Claudel Demenge Martin, du Pair",1,0,0,0,1,27,0
Doctor Nickel,0,1,0,0,1,0,1
Lienard Demenge Lienard,0,1,0,0,1,0,1
"B 8684 no 9. Witch 196, Jean Goeury de St Lienard",1,0,0,0,1,14,0
Jean Dieudonné Demenge Gerard,0,1,0,0,1,0,1
Jehenne femme Nicolas Mengeotte,0,1,0,0,1,0,1
Jean Guenaye de Rougiville,0,1,0,0,1,0,1
"B 8708 no 2; witch 263, Clement Cheneviere de la Bolle",1,0,0,0,1,9,0
Jacquey Mandray,0,1,0,0,1,0,1
Jean Masson le jeune de Mouriviller,0,1,0,0,1,0,1
Francois Adam,0,1,0,0,1,0,1
Laurant Periny,0,1,0,0,1,0,1
Jean Barthe,0,1,0,0,1,0,1
Colas Demenge Anthoine de Saulceray,0,1,0,0,1,0,1
Mengeatte femme Colas du Chemin du Vivier,0,1,0,0,1,0,1
Jehanne femme Jacquot Maulvais,0,1,0,0,1,0,1
"B 8272; witch 127, Jeannon femme Didier Collignon, de Pargny",1,0,0,0,1,17,0
Claudon Jean Simon de la Chapelle,0,1,0,0,1,0,2
Margueritte femme Jean Gardel,0,1,0,0,1,0,1
"B 7137 no 1; witch 115, Jennon Villemin dite la Gargantine, de Villoncourt",1,0,0,0,1,10,0
Laurent Laurent vigneron de Rozieres,0,1,0,0,1,0,1
"B 8535 no 1; witch 133, Jehenne Medexin veuve Bastien de Neufviller, de Rozieres",1,0,0,0,1,17,0
Didier Thiebault de la Vacherie,0,1,0,0,1,0,2
"B 8702 no 11; witch 250, Marguitte Lairain femme Mengeon Moullot de la Vacherie",1,0,0,0,1,14,0
Demenge Marchal de Rozieres,0,1,0,0,1,0,1
Humbert Guidot,0,1,0,0,1,0,1
"B 8678 no 1; witch 168, Laurence femme Nicolas Viney, du Faing (Ste Marguerite)",1,0,0,0,1,13,0
Mengeon Mainel,0,1,0,0,1,0,1
Catherine femme Nicolas Morisot de la Neufville-les-Raon,0,1,0,0,1,0,1
"B 8735 no 2; witch 310, Didier Chaudron le jeune, de Raon",1,0,0,0,1,10,0
Jean Marchal d'Embermesnil,0,1,0,0,1,0,1
Sebille femme Claude Barbier,0,1,0,0,1,0,1
Claudatte femme Symon de Besmont of Nompatelize,0,1,0,0,1,0,1
"B 8708 no 4: witch 265; Jean Marechal, ermite de l'ermitage de Boulain",1,0,0,0,1,17,0
"Noble Homme Gilles Padoux lieutenant de bailly à St Dié
Some 4 years earlier his",0,1,0,0,1,0,1
"Witch 146: B8667 no 8, Claudatte veuve Michel Demenge Antoine du Viel Marché",1,0,0,0,1,13,0
Colas Martal,0,1,0,0,1,0,1
"B 8687 no 3; witch 201, Claudette femme Claudon Jacquemin, du Vieux Marché",1,0,0,0,1,12,0
Clemence fille Jean Poulain,0,1,0,0,1,0,1
"B 8693 no 5; witch 234, Bernarde femme Demenge Baille, de la Neuveville-les-Raon",1,0,0,0,1,21,0
Anthoinette,0,1,0,0,1,0,3
"B 2199 no 2; witch 006, Françoise femme Bastien Bourguignon, dite la Vilaume, du",1,0,0,0,1,19,0
"B 8691 no 5; witch 216, Babelon femme Hanry Jean Hanry, of St Blaise",1,0,0,0,1,14,0
Philippe Grand Demenge,0,1,0,0,1,0,1
Jean Verger,0,1,0,0,1,0,1
Claudon femme de Perrin Boulengier de St. Prancher,0,1,0,0,1,0,1
Jennon femme Claudon Chapouxat,0,1,0,0,1,0,1
Demenge Claude Cugnin,0,1,0,0,1,0,1
"B 8680 no 4; witch 174, Barbelline femme Mengeon Jean de Mandray",1,0,0,0,1,7,0
Françoise veuve Humbert Jouenot,0,1,0,0,1,0,1
Cuevrin Dieudonne de Charmes,0,1,0,0,1,0,1
"B 4077 no 3 Witch 071, Chesnon la Triffatte",1,0,0,0,1,12,0
Mengeotte femme Jean Fallajeulx le jeune de St Remy,0,1,0,0,1,0,1
Jean Gelliat,0,1,0,0,1,0,1
Sebille femme Idoult Jean Martin,0,1,0,0,1,0,1
Georgeatte femme Demenge Chopat,0,1,0,0,1,0,1
Nicolas le Maire le vieux alias Petit Homme,0,1,0,0,1,0,1
Jean des Arches de la Chapelle,0,1,0,0,1,0,1
Toussainct Jean Fresse de La Bolle,0,1,0,0,1,0,1
Mongeotte,0,1,0,0,1,0,1
"B 2583 no 3; witch 017, George Parmentier de l'Estraye",1,0,0,0,1,5,0
Jeannon veuve Mengeot Brichelot,0,1,0,0,1,0,1
Jean Charton,0,1,0,0,1,0,2
Odille femme Nicolas Pistollet,0,1,0,0,1,0,1
Demenge Bagrat,0,1,0,0,1,0,1
"B 3358 no 2; witch 051, Jeannon, femme Gerardin Marchal, d'Autrepierre",1,0,0,0,1,18,0
Jean de Benamesnil,0,1,0,0,1,0,1
"B 3323 no 9; Witch 033, Jennon fille feu le Petit Poirson, de Leintrey",1,0,0,0,1,7,0
Jean Girardin Haxo de la Fosse,0,1,0,0,1,0,2
Hamans Petter,0,1,0,0,1,0,1
"B 5312 no 2; Witch 092, Catherine veuve Jean Lhuillier de Maizieres, demeurant à",1,0,0,0,1,7,0
Thoussainct Claudon Thoussainct,0,1,0,0,1,0,1
"B 3323 no 5; witch 029, Mathieu Margeron de Leintrey",1,0,0,0,1,7,0
Tiriot Mathieu cordonnier de la Neufville,0,1,0,0,1,0,1
Idoulx Oudinot,0,1,0,0,1,0,1
Colas Arnauld,0,1,0,0,1,0,1
Bastien Grand Bastien,0,1,0,0,1,0,1
Mengeatte femme Mengin Reguard,0,1,0,0,1,0,1
"B 8724 no 1; witch 301, Humbert Marchal de Coincourt",1,0,0,0,1,17,0
Antoine Robert,0,1,0,0,1,0,1
Hanry Jean Hanry,0,1,0,0,1,0,1
Demenge Potier,0,1,0,0,1,0,1
Barbe femme de Mongin Michiel de la Neufville,0,1,0,0,1,0,1
Claudatte fille de Nicolas Godat de Domjevin,0,1,0,0,1,0,1
"B 3325 no 3; witch 036, Jennon femme Gerardin Friot de Domjevin",1,0,0,0,1,22,0
Jennon femme Claudon Simon,0,1,0,0,1,0,1
Didielle femme Pierre Charpentier,0,1,0,0,1,0,1
"B 9573; witch 334, Barbelline fille Guillaume Jean Chaperey de Ste Croix",1,0,0,0,1,16,0
Marion fille Anthoine Colas Colin de Mazelay,0,1,0,0,1,0,1
Jannon femme Claudon Masson d'Aidoile,0,1,0,0,1,0,1
Jean Marchal de Beaumesnil,0,1,0,0,1,0,1
"Ysabel femme au maire Demenge Grand Prey
Knew nothing against him",0,1,0,0,1,0,1
Francoise femme Gerard Barlet marchal de Rozieres,0,1,0,0,1,0,1
Claudon femme Nicolas Barbellin de Bathelemont,0,1,0,0,1,0,1
Barbelline fille a Colas Goudat de Domjevin,0,1,0,0,1,0,1
Demenge Vincent,0,1,0,0,1,0,1
Martin Jeaugente,0,1,0,0,1,0,1
"B 8281 no 2; witch 132, Margueritte veuve Claudin Hierosme, de Vilcey-sur-Trey",1,0,0,0,1,10,0
Jean Cointzelin,0,1,0,0,1,0,1
Claudatte femme Nicolas Duhan sergent au bailliage de Nancy,0,1,0,0,1,0,1
"B 8986 no 2; witch 330, Barbe veuve Francois Barbier de Saint Nicolas",1,0,0,0,1,9,0
Colin Clanne,0,1,0,0,1,0,1
Thomas Gerardin de Brantigny,0,1,0,0,1,0,1
Urbain Colas Sagaire de la Bolle,0,1,0,0,1,0,1
Collatte fille Colas Chaisne de Ste Margarée,0,1,0,0,1,0,1
"B 8669 no 3; Witch 150, Barbeline femme Claude Wanesson, de St Dié",1,0,0,0,1,14,0
Demenge Chotté,0,1,0,0,1,0,2
Meline femme Anthoine Grand Anthoine,0,1,0,0,1,0,1
Catherine veuve Jean Grand George de Pajaille,0,1,0,0,1,0,1
"B 8712 no 1; witch 272, Jean Callerey de Pajaille",1,0,0,0,1,13,0
Gerard Marchal musnier a Coinches,0,1,0,0,1,0,1
Jean Symonin Cordonnier,0,1,0,0,1,0,1
Colin des Gottes,0,1,0,0,1,0,2
Colas Jean Alix maire de Neufviller,0,1,0,0,1,0,1
Claude Colas Henry,0,1,0,0,1,0,1
Colin le Maire,0,1,0,0,1,0,1
Demenge Mercier,0,1,0,0,1,0,1
"B 3363; witch 052, Rose femme Louis Vincent, d'Autrepierre",1,0,0,0,1,10,0
Catherine fille feu Demenge Perrise,0,1,0,0,1,0,1
"B 8682 no 3; witch 181, Jean Pelisson de Moriviller",1,0,0,0,1,14,0
Didier Cure de Langley,0,1,0,0,1,0,1
Barbe fille de feu Claudon Musnier d'Essegney,0,1,0,0,1,0,1
Jehennon femme Jacques Hugo Vincent,0,1,0,0,1,0,1
Collatte femme Adam Bessat de Mazelay,0,1,0,0,1,0,1
Gerard Godat drappier de Raon,0,1,0,0,1,0,1
Jean Colignon le Vieux,0,1,0,0,1,0,1
Jehenne femme Colas Simon de Domjevin,0,1,0,0,1,0,1
Dieudonnée called witch without seeking reparation,0,1,0,0,1,0,1
Melline femme Henry Jean,0,1,0,0,1,0,1
Didier Rondel de la Neufville,0,1,0,0,1,0,1
"Witch 278: B8715 no 1, Georgeatte femme de Didier Malley de la Neufville-les-Raon",1,0,0,0,1,21,0
Jean Vaultrin le jeune,0,1,0,0,1,0,1
Colas le Marchal,0,1,0,0,1,0,1
Mengeatte femme Colas Hidoulf,0,1,0,0,1,0,1
Jan Graniere demeurant a Seuch,0,1,0,0,1,0,1
Mongeatte femme a Noel George de la Chapelle,0,1,0,0,1,0,2
Blaison Colas Bertrand,0,1,0,0,1,0,1
Mariatte veuve Curien Willaume,0,1,0,0,1,0,1
"B 8684 no 2. Witch 189; Marion veuve Demenge Arnoulx, de Sauceray",1,0,0,0,1,12,0
Jean Girard,0,1,0,0,1,0,2
Barbeline femme Demenge Vosgien,0,1,0,0,1,0,1
"Mariotte femme Pierresson Vaixe
Had been wife of Nicolas Harmant. Some 12 years ",0,1,0,0,1,0,1
"B 8275 no 2; witch 129, Babon femme Willaume Laboureur, de Preny",1,0,0,0,1,2,0
Vincent Demenge Laurent,0,1,0,0,1,0,1
Jean Francois de la Fosse,0,1,0,0,1,0,1
Jean de Sombois demeurant a l'Hermitage des Dames,0,1,0,0,1,0,1
"B 8719 no 2; witch 291, Jennon femme Jean Jacquot Etienne du Menil",1,0,0,0,1,15,0
Catherine femme Colas Poirel,0,1,0,0,1,0,1
Epnon femme Colas Knecht de Gemainfaing au Ban de Sapt,0,1,0,0,1,0,1
Vallentin Gerard Thihar du Void de Belmont,0,1,0,0,1,0,1
Marguitte femme du Sr Francois Morquin,0,1,0,0,1,0,1
"B 7137 no 2; witch 116, Jennon veuve Florentin Bouvier, de Parey-sous-Montfort",1,0,0,0,1,3,0
Nicolas Raon de Xennenay,0,1,0,0,1,0,1
Janne femme à Claude Vaultrin,0,1,0,0,1,0,1
"B 4126 no 3 Witch 080, Claudon Martin",1,0,0,0,1,11,0
Janne servante au maire Claude Ulriet,0,1,0,0,1,0,1
Catherine femme Jean Hachon,0,1,0,0,1,0,1
Catherine fille Mengeon Genin de Rennegoutte,0,1,0,0,1,0,1
Le maire Colas Lolbiat,0,1,0,0,1,0,1
Claudon Valtin le Jeune de la Chapelle,0,1,0,0,1,0,3
Barbellon femme Blaison Richard,0,1,0,0,1,0,1
"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",1,0,0,0,1,21,0
Mongeon Jacquot,0,1,0,0,1,0,1
Jean Demenge le Roy,0,1,0,0,1,0,1
"Vosges G 708 no 1; witch 338, Marion femme Claudel Flandrey du Faing de Ste",1,0,0,0,1,11,0
Claudatte femme Francois l'Hoste de Moyenmoutier,0,1,0,0,1,0,1
Jannon femme à Claude Cabled de la Neufville,0,1,0,0,1,0,1
Marguitte femme Symon Jacquot de Brehimont,0,1,0,0,1,0,2
"B 8708 no 3; witch 264, Marguitte veuve Jean Laurent de Brehimont",1,0,0,0,1,10,0
Demenge Simon de la Chapelle,0,1,0,0,1,0,2
Claudon Jean Simon,0,1,0,0,1,0,2
Nicolas fils Antoine Ferry de Dompierre,0,1,0,0,1,0,1
"B 3804 no 2; Witch 067, Demenge Demongeot, of Dompierre",1,0,0,0,1,20,0
Jean Parmentier,0,1,0,0,1,0,2
Catherine veuve de Didier Rayeux,0,1,0,0,1,0,1
"B 7301; witch 119, Barbe la grosse gorge, de Jarville",1,0,0,0,1,15,0
Demenge Jean Baulche de Dompierre,0,1,0,0,1,0,1
Marie femme Jean Masson,0,1,0,0,1,0,1
Claude Danouzel,0,1,0,0,1,0,1
Le maire Anthoine Hamo,0,1,0,0,1,0,1
Colas Clement,0,1,0,0,1,0,1
Ysabeau femme Claudin Anthoine de Bathelemont,0,1,0,0,1,0,1
Marguitte femme Jean Pierron Colas de Robache,0,1,0,0,1,0,1
Claudette femme Colas Mathieu de Develine,0,1,0,0,1,0,1
"B 8669 no 4; witch 151, Mengeotte fille Didier Le Compaing, of Develine, ban",1,0,0,0,1,20,0
Thienon fils de feu Jean Rattel de Xennenay,0,1,0,0,1,0,1
Jean Febuay de Reillon,0,1,0,0,1,0,1
"B 3327 no 3; witch 039, Margueritte Francois, veuve Dieudonné du Banc de Reillon",1,0,0,0,1,9,0
Jean Grand Didier,0,1,0,0,1,0,4
B 8684 no 7. Witch 194; Jean Lallemant de St Lienard,1,0,0,0,1,20,0
Mengeatte femme Blaise Marie de Robache,0,1,0,0,1,0,1
Bernard la Gaulde de Dompierre,0,1,0,0,1,0,1
Mengeon Jean Colas Ferry de Thiriville,0,1,0,0,1,0,1
"B 3804 no 3; Witch 068, Mengeon Lausson de Fontenay et sa femme Mengeotte",1,0,0,0,1,55,0
Margueritte femme Demenge Boigot,0,1,0,0,1,0,1
Dieudonnée femme Thomas Forgeot,0,1,0,0,1,0,1
"B 7137 no 3; witch 117, Margo femme Jean Georges, de Parey-sous-Montfort",1,0,0,0,1,9,0
Jean Robert charrettier,0,1,0,0,1,0,1
Collatte femme du precedent,0,1,0,0,1,0,1
Colin Colas Henry d'Entre-deux-Eaux,0,1,0,0,1,0,1
Claude Borinet,0,1,0,0,1,0,1
Marguitte femme Nicolas Xallay,0,1,0,0,1,0,1
Michiel Ratonge,0,1,0,0,1,0,1
Marguerite femme Mengin du Puis,0,1,0,0,1,0,1
"B 8959 no 2; witch 322, Agnes femme Chrestofle Marcoussan, de St Nicolas",1,0,0,0,1,21,0
Chrestienne femme Jean Tourneur,0,1,0,0,1,0,1
Anne femme honn homme Pierson Ferry,0,1,0,0,1,0,1
"B 8691 no 16; witch 227, Catherine veuve Jean Demenge, d'Anozel",1,0,0,0,1,11,0
Fleuratte fille de Hidoult Thiebault de Clingotte,0,1,0,0,1,0,1
Jean Mathieu manouvrier,0,1,0,0,1,0,1
Chenne femme Martin Cugnin,0,1,0,0,1,0,1
Barbeline femme Demenge Jacat,0,1,0,0,1,0,1
Barbe femme Idoul Odinat,0,1,0,0,1,0,1
Nicolas la Lance,0,1,0,0,1,0,1
Jennon veuve George Grand Colas de Raon,0,1,0,0,1,0,1
"B 8735 no 4; witch 311, Jennon femme Bastien Jean Simon de Raon",1,0,0,0,1,8,0
Mathis Marchal de Conicourt,0,1,0,0,1,0,1
Marie femme Claude Grand Jean de Mouriviller,0,1,0,0,1,0,1
Toussainct Guillemotte,0,1,0,0,1,0,1
"Vosges G 707 no 2; witch 337, Catherine veuve Jean Diez, de la Bolle",1,0,0,0,1,13,0
Pierron Anthoine Jean Jacquemin,0,1,0,0,1,0,1
Colas Farel mulnier à Sainct Genoy,0,1,0,0,1,0,1
Germaine femme Jean Bertrand,0,1,0,0,1,0,1
Enguel femme Aubert Demenge,0,1,0,0,1,0,1
Claudon femme Demenge le Clerc,0,1,0,0,1,0,1
"B 7134 no 1; witch 112, Jacquot Petit Jacquot, de Hymont",1,0,0,0,1,15,0
Blaise Jean Colas Demenge Olry,0,1,0,0,1,0,1
Jannotte veuve Demenge Bagard,0,1,0,0,1,0,1
Claudatte femme Jean Berquey du Vivier,0,1,0,0,1,0,1
Jean Voinchelin,0,1,0,0,1,0,1
Marie veuve Claudon Vosgien,0,1,0,0,1,0,1
Zacharye Ragot,0,1,0,0,1,0,1
Collate veuve Hidoult Jean Melin,0,1,0,0,1,0,1
Jennon femme Jean de Benaumesnil,0,1,0,0,1,0,1
Fritsche Cordonnier,0,1,0,0,1,0,1
Le maire Nicolas Alix,0,1,0,0,1,0,1
Jennon femme Noel Roch,0,1,0,0,1,0,1
"B 8724 no 3. Witch 303, Jean Colin de Raon",1,0,0,0,1,11,0
Anne femme Mengin Claude tisserand en la meme rue,0,1,0,0,1,0,1
Catherine femme Maurice Mengeon,0,1,0,0,1,0,1
Nicolas Clement jeune fils de feu Bastien Clement manouvrier de St Nicolas,0,1,0,0,1,0,1
Claudon Hennemant mulnier au Vivier,0,1,0,0,1,0,1
"Jean Demenge
Reputation since accusation by Lallemand; had heard he had recently",0,1,0,0,1,0,1
Engel veuve Michel Schouter,0,1,0,0,1,0,1
Honnorable homme Didier Lallemant Controlleur,0,1,0,0,1,0,1
Remy Claude Parmentier,0,1,0,0,1,0,1
Jean Poulain,0,1,0,0,1,0,1
Demenge Claudon Gerardin de la Chapelle,0,1,0,0,1,0,1
Colas Claudat de Domjevin,0,1,0,0,1,0,1
Catherine femme Colas Menuzier,0,1,0,0,1,0,1
Didier Arnould de Lubine,0,1,0,0,1,0,1
"B 8699; witch 235, Claudatte veuve Jean Henri de Lubine",1,0,0,0,1,8,0
Jean Demenge Jacot,0,1,0,0,1,0,1
Noel Roch,0,1,0,0,1,0,1
Jennon femme Claudon Besson,0,1,0,0,1,0,1
Lucye femme du precedent,0,1,0,0,1,0,2
Jean Clauchier de Dompierre,0,1,0,0,1,0,1
Mengey Colas Linard de Sarrux,0,1,0,0,1,0,1
Collatte fille Jean Goeury,0,1,0,0,1,0,1
